,news,prom,total,userID,user_express,category
3964,0,0,1,817079502245339136,1,2
3965,0,0,1,1859008100,1,2
3966,1,0,1,1113318511,0,0
3967,1,0,1,1574096587,0,0
3968,1,0,1,3191525389,0,0
3969,1,0,1,2208200588,0,0
3970,0,0,1,3243726206,1,2
3971,0,1,1,15680708,0,1
3972,0,1,2,20888168,1,1
3973,0,0,1,2491713432,1,2
3974,0,0,1,2208944420,1,2
3975,1,0,1,620265020,0,0
3976,1,0,1,3190452552,0,0
3977,1,0,1,1181033264,0,0
3978,0,0,2,1699687842,2,2
3979,1,0,1,463451648,0,0
3980,0,0,1,833994729872310272,1,2
3981,3,1,12,2372761622,8,2
3982,0,1,2,1017111,1,1
3983,0,0,1,594337314,1,2
3984,0,0,3,870388887616602112,3,2
3985,1,0,1,1537641720,0,0
3986,0,0,1,39104770,1,2
3987,1,0,1,747194966670114816,0,0
3988,1,0,1,2259423871,0,0
3989,0,1,2,2993781510,1,1
3990,0,0,1,879581562924388352,1,2
3991,0,1,2,430150576,1,1
3992,0,0,1,3024436618,1,2
3993,0,0,4,42951218,4,2
3994,1,0,2,2442958493,1,0
3995,0,0,1,219432526,1,2
3996,0,0,1,959778168050782208,1,2
3997,0,1,1,929839142917173248,0,1
3998,1,0,1,630788760,0,0
3999,0,0,3,983445293315362816,3,2
4000,0,0,1,271256465,1,2
4001,1,0,1,507920211,0,0
4002,0,0,1,282352066,1,2
4003,0,0,1,36136871,1,2
4004,0,0,1,3229441856,1,2
4005,0,0,1,73310442,1,2
4006,0,0,1,428845713,1,2
4007,0,0,1,234516181,1,2
4008,0,0,1,3222838737,1,2
4009,1,0,1,163119133,0,0
4010,1,0,1,173240959,0,0
4011,2,2,4,4768267701,0,0
4012,1,0,1,721481244085719040,0,0
4013,1,0,1,271717252,0,0
4014,0,0,1,985665951508156416,1,2
4015,1,0,1,514578113,0,0
4016,0,1,1,15210033,0,1
4017,1,1,3,183578458,1,0
4018,0,1,1,1481310336,0,1
4019,1,0,1,961369801120669696,0,0
4020,1,0,1,30909307,0,0
4021,2,1,4,1614064867,1,0
4022,1,0,1,427628165,0,0
4023,0,0,1,297446235,1,2
4024,1,1,2,15507344,0,0
4025,0,1,1,41736828,0,1
4026,0,6,6,412700380,0,1
4027,0,0,1,1375852742,1,2
4028,0,0,1,440270080,1,2
4029,1,0,1,1727054803,0,0
4030,1,0,1,360076412,0,0
4031,0,0,1,817572265407737856,1,2
4032,0,1,3,299800599,2,2
4033,0,1,1,4332470420,0,1
4034,0,0,1,2411858472,1,2
4035,0,0,1,543978798,1,2
4036,0,0,1,808869714718035968,1,2
4037,0,0,1,760733570201714688,1,2
4038,1,0,1,586609417,0,0
4039,1,0,1,2555772649,0,0
4040,1,0,1,2436095874,0,0
4041,0,1,1,910740158307344384,0,1
4042,0,1,1,45216982,0,1
4043,0,0,10,4506167112,10,2
4044,0,0,2,1959600684,2,2
4045,0,0,1,32599305,1,2
4046,0,1,3,3008242489,2,2
4047,0,0,1,74615107,1,2
4048,0,0,2,2176200801,2,2
4049,0,0,1,247055173,1,2
4050,0,2,4,1489821,2,1
4051,1,0,3,3021398981,2,2
4052,0,1,1,47415872,0,1
4053,0,0,3,3951439636,3,2
4054,1,3,13,23804138,9,2
4055,0,0,1,21303032,1,2
4056,0,0,3,636371852,3,2
4057,0,0,1,1523511859,1,2
4058,1,0,2,42213718,1,0
4059,0,0,3,274033120,3,2
4060,0,0,4,307623537,4,2
4061,0,0,1,20767792,1,2
4062,1,0,1,2819668408,0,0
4063,0,0,1,3245836424,1,2
4064,0,0,1,2953808979,1,2
4065,0,0,2,4354333515,2,2
4066,0,0,1,1029271147,1,2
4067,0,1,1,1680397028,0,1
4068,0,0,1,444897380,1,2
4069,0,0,3,134494868,3,2
4070,0,0,1,2826425938,1,2
4071,0,0,3,1250235282,3,2
4072,0,0,1,4124447841,1,2
4073,0,0,1,101513453,1,2
4074,0,1,1,1965890576,0,1
4075,5,1,14,2707268041,8,2
4076,0,1,2,14592409,1,1
4077,1,0,1,1976242820,0,0
4078,0,0,1,340004428,1,2
4079,0,0,1,736972871671644160,1,2
4080,0,0,2,1488422215,2,2
4081,0,0,2,720673303266856960,2,2
4082,0,1,1,2783339700,0,1
4083,1,0,1,1025489928,0,0
4084,0,1,2,2178646633,1,1
4085,0,1,1,101361046,0,1
4086,0,0,1,1252214372,1,2
4087,0,0,1,488875064,1,2
4088,0,0,1,737850178028376064,1,2
4089,0,0,1,98949100,1,2
4090,0,0,3,748918187836616704,3,2
4091,1,0,3,3507359184,2,2
4092,0,0,1,338395466,1,2
4093,0,0,1,338699121,1,2
4094,0,0,1,490853003,1,2
4095,2,2,7,3307489009,3,2
4096,0,0,1,1043841895,1,2
4097,0,1,3,3018637039,2,2
4098,0,0,1,2988878200,1,2
4099,0,0,1,217598942,1,2
4100,0,0,3,612057704,3,2
4101,0,0,3,18333645,3,2
4102,0,0,1,60409784,1,2
4103,0,0,1,213438402,1,2
4104,0,0,1,2891584780,1,2
4105,0,0,1,17725525,1,2
4106,1,0,1,914898133,0,0
4107,0,0,2,18811453,2,2
4108,0,0,1,19370943,1,2
4109,0,0,1,2891899191,1,2
4110,0,0,1,4184236933,1,2
4111,0,0,1,2159584141,1,2
4112,0,0,1,2937602802,1,2
4113,0,0,2,3024443264,2,2
4114,1,0,2,2327475204,1,0
4115,0,0,1,4502201308,1,2
4116,2,0,3,2868079980,1,0
4117,0,1,1,862045386,0,1
4118,0,0,3,3450948977,3,2
4119,0,0,3,205463662,3,2
4120,1,0,4,903699050335277056,3,2
4121,1,2,3,730770854724943872,0,1
4122,2,0,4,4720649775,2,0
4123,0,0,1,286448121,1,2
4124,0,0,2,1406119262,2,2
4125,0,0,3,2455896687,3,2
4126,0,0,2,740736774071144448,2,2
4127,1,2,6,135896329,3,2
4128,0,0,1,19356250,1,2
4129,0,1,2,390306479,1,1
4130,0,2,3,142797138,1,1
4131,2,1,4,2337292218,1,0
4132,1,0,1,2282903965,0,0
4133,1,0,2,101542343,1,0
4134,0,0,2,2919139322,2,2
4135,0,0,2,2422242018,2,2
4136,0,1,1,40963610,0,1
4137,0,0,1,2351240189,1,2
4138,0,1,1,27593987,0,1
4139,0,0,2,2970310450,2,2
4140,0,0,1,2924299013,1,2
4141,0,0,1,724590320646774784,1,2
4142,0,1,1,20821474,0,1
4143,0,0,1,429300106,1,2
4144,1,0,2,162256699,1,0
4145,0,0,1,185409390,1,2
4146,1,0,1,981296280411389952,0,0
4147,1,0,2,80854230,1,0
4148,0,0,1,2641702995,1,2
4149,0,0,2,345046299,2,2
4150,0,1,1,785483318020153344,0,1
4151,1,0,1,178863212,0,0
4152,0,1,1,34393261,0,1
4153,0,0,1,402786542,1,2
4154,0,1,2,364963104,1,1
4155,0,1,1,3145179534,0,1
4156,0,1,2,2232713264,1,1
4157,0,0,1,3342868693,1,2
4158,0,0,1,29567331,1,2
4159,0,0,1,1345750278,1,2
4160,1,0,1,776591376,0,0
4161,0,0,1,20643565,1,2
4162,0,0,1,2345693281,1,2
4163,1,0,2,3582568037,1,0
4164,0,0,3,22984928,3,2
4165,0,0,1,218437482,1,2
4166,0,0,1,153945422,1,2
4167,1,0,2,820155216637075456,1,0
4168,0,0,1,287320019,1,2
4169,0,0,1,702935473191170048,1,2
4170,0,0,2,2280309501,2,2
4171,0,0,1,2994856330,1,2
4172,1,0,1,480926757,0,0
4173,0,0,1,17791273,1,2
4174,0,0,1,172062225,1,2
4175,1,0,1,2189579706,0,0
4176,0,0,2,3206454653,2,2
4177,0,0,1,1951622461,1,2
4178,0,0,1,110469773,1,2
4179,0,0,1,1048195766,1,2
4180,0,0,1,2468390563,1,2
4181,0,1,2,775206175067340800,1,1
4182,0,0,1,127079918,1,2
4183,0,1,15,768334759768432640,14,2
4184,0,0,1,1310929350,1,2
4185,0,0,2,833349431982436352,2,2
4186,0,0,1,1726671361,1,2
4187,0,0,1,3226325628,1,2
4188,3,1,5,2237606155,1,0
4189,1,0,2,834960941280174080,1,0
4190,0,0,1,810917747639128064,1,2
4191,0,0,1,2748316523,1,2
4192,0,0,1,835820785239486464,1,2
4193,0,0,1,2921167561,1,2
4194,0,0,1,3301720163,1,2
4195,0,0,2,979948586,2,2
4196,1,2,6,855702835,3,2
4197,0,0,1,3002169387,1,2
4198,0,0,1,1285016509,1,2
4199,0,0,1,463587709,1,2
4200,0,0,1,2212888776,1,2
4201,0,0,1,840644011740151808,1,2
4202,0,0,1,1058797464,1,2
4203,1,0,4,3310938116,3,2
4204,0,0,1,1927162704,1,2
4205,0,1,4,728358944054206464,3,2
4206,0,0,1,1859120568,1,2
4207,0,0,1,735989441009995776,1,2
4208,1,0,1,2901130438,0,0
4209,0,0,1,987641672,1,2
4210,0,0,1,2598613595,1,2
4211,0,0,1,3036860928,1,2
4212,0,0,1,2797255244,1,2
4213,0,0,1,1924295778,1,2
4214,1,0,1,843253729847533568,0,0
4215,0,0,1,2942244000,1,2
4216,0,0,1,3247280064,1,2
4217,0,0,1,1714105514,1,2
4218,2,2,5,2275490104,1,0
4219,0,3,6,842597397972770816,3,1
4220,0,1,3,2334543397,2,2
4221,0,0,1,1594613334,1,2
4222,0,0,1,177423702,1,2
4223,0,0,1,4855026431,1,2
4224,0,0,1,4819976524,1,2
4225,0,0,1,45438036,1,2
4226,0,0,2,449426046,2,2
4227,0,0,1,4295846414,1,2
4228,0,0,1,1518380918,1,2
4229,0,0,1,1950316242,1,2
4230,0,0,1,56950999,1,2
4231,0,0,1,754566561302589440,1,2
4232,0,0,1,2414881068,1,2
4233,0,0,1,2376208482,1,2
4234,1,0,2,737521121847697408,1,0
4235,0,0,1,63538916,1,2
4236,1,0,1,586247540,0,0
4237,0,0,1,4833045815,1,2
4238,0,0,1,1620875648,1,2
4239,3,5,46,854875726088196096,38,2
4240,0,0,2,759352858122878976,2,2
4241,0,0,1,2771298012,1,2
4242,0,0,1,82568621,1,2
4243,0,0,1,1419847579,1,2
4244,0,0,1,3011580543,1,2
4245,0,0,3,2275629654,3,2
4246,0,0,1,2762479215,1,2
4247,0,0,1,1741083997,1,2
4248,0,0,1,729344618983268352,1,2
4249,0,0,1,2291677752,1,2
4250,0,0,1,1939779506,1,2
4251,2,1,9,2265692381,6,2
4252,0,0,1,859988816282738688,1,2
4253,0,0,1,2844356411,1,2
4254,0,0,1,864217166190477312,1,2
4255,0,0,1,2444898991,1,2
4256,0,0,2,2326033965,2,2
4257,0,0,1,3518170157,1,2
4258,0,0,1,2700351314,1,2
4259,0,0,1,2563806969,1,2
4260,0,0,1,191613799,1,2
4261,0,0,1,3074058879,1,2
4262,0,0,1,4131317897,1,2
4263,0,0,1,761703356087857152,1,2
4264,0,0,1,2492077885,1,2
4265,0,0,1,3856223777,1,2
4266,0,0,1,786921453069410304,1,2
4267,0,0,2,36926780,2,2
4268,0,0,1,2654072408,1,2
4269,2,3,17,839019988170207232,12,2
4270,0,0,1,2343297244,1,2
4271,0,0,2,1724518488,2,2
4272,0,0,1,627022901,1,2
4273,0,0,1,2671831441,1,2
4274,0,0,1,3108378273,1,2
4275,0,0,1,867516521010135040,1,2
4276,0,0,3,3125184862,3,2
4277,0,0,1,810936055658463232,1,2
4278,0,0,1,590162214,1,2
4279,0,0,1,2472485871,1,2
4280,0,0,1,2924883752,1,2
4281,0,0,1,793832714637979648,1,2
4282,1,0,1,21834914,0,0
4283,0,0,1,266338544,1,2
4284,0,0,1,375802666,1,2
4285,0,0,1,3054345734,1,2
4286,0,0,1,2550758856,1,2
4287,0,0,1,67424128,1,2
4288,0,0,1,2751291700,1,2
4289,0,0,1,2309184095,1,2
4290,0,0,1,2622819185,1,2
4291,0,1,1,2850716123,0,1
4292,0,1,1,441814096,0,1
4293,1,0,1,636767319,0,0
4294,1,0,1,517097096,0,0
4295,1,0,1,1515968072,0,0
4296,1,1,2,3224019037,0,0
4297,1,0,13,847976583847718912,12,2
4298,0,0,1,792407028878671872,1,2
4299,0,0,1,3610877842,1,2
4300,0,0,1,401488014,1,2
4301,1,0,1,336830197,0,0
4302,0,0,1,2167976019,1,2
4303,0,0,1,2483148831,1,2
4304,0,0,1,1054358178,1,2
4305,0,0,1,336747464,1,2
4306,0,0,1,1616228036,1,2
4307,0,0,1,3314038403,1,2
4308,0,0,2,1881105686,2,2
4309,0,0,1,2965073488,1,2
4310,0,0,2,821587944620359680,2,2
4311,0,0,1,329433434,1,2
4312,0,0,2,524835300,2,2
4313,0,0,1,3308523963,1,2
4314,0,0,1,218331252,1,2
4315,0,1,5,163469676,4,2
4316,0,0,1,2979990319,1,2
4317,0,0,1,842032552386879488,1,2
4318,0,0,1,834206898870038528,1,2
4319,0,1,2,2994113118,1,1
4320,2,0,8,884295318048710656,6,2
4321,0,1,2,886002754874998784,1,1
4322,0,0,1,1001580252,1,2
4323,1,0,2,702355923633831936,1,0
4324,0,0,1,16203209,1,2
4325,1,0,1,2407396931,0,0
4326,1,0,1,2547342139,0,0
4327,1,0,1,1102145700,0,0
4328,0,0,1,1613929088,1,2
4329,0,1,2,2782570417,1,1
4330,0,0,1,2986370986,1,2
4331,0,0,2,1143668628,2,2
4332,0,0,1,759634536644870144,1,2
4333,0,0,2,713632357,2,2
4334,0,0,1,717058974,1,2
4335,0,0,2,3071020001,2,2
4336,0,0,1,2171281398,1,2
4337,0,0,1,385150258,1,2
4338,0,0,1,1359107052,1,2
4339,0,1,2,71478731,1,1
4340,0,0,1,2287391647,1,2
4341,0,0,1,1051414519,1,2
4342,2,0,6,892504987980505088,4,2
4343,1,0,1,31652856,0,0
4344,0,0,2,2708291319,2,2
4345,0,1,1,410070974,0,1
4346,0,0,1,2809149531,1,2
4347,0,0,1,2984518686,1,2
4348,0,0,1,1563798942,1,2
4349,0,0,1,4416922154,1,2
4350,0,0,1,915600962,1,2
4351,0,0,1,244948961,1,2
4352,0,0,1,356276874,1,2
4353,3,4,11,876699942,4,1
4354,0,0,1,533266723,1,2
4355,0,1,1,2446307971,0,1
4356,1,0,3,25860361,2,2
4357,1,0,1,94370814,0,0
4358,1,0,2,1594126632,1,0
4359,1,0,1,42221325,0,0
4360,0,0,3,950938548907139072,3,2
4361,0,1,3,592694917,2,2
4362,0,0,1,2922385582,1,2
4363,1,0,1,40434724,0,0
4364,0,0,2,808678315787743232,2,2
4365,0,0,1,2629843791,1,2
4366,0,0,1,1688587729,1,2
4367,0,0,1,3474344723,1,2
4368,0,0,1,32608364,1,2
4369,0,1,1,1522357722,0,1
4370,1,0,1,2386301616,0,0
4371,0,0,1,285130340,1,2
4372,0,0,1,704502509344333824,1,2
4373,0,0,1,3980608823,1,2
4374,1,0,2,946386925795016704,1,0
4375,0,1,1,4051766172,0,1
4376,0,0,1,508157991,1,2
4377,1,0,1,371938926,0,0
4378,0,0,1,952681801591459840,1,2
4379,0,0,1,1067381852,1,2
4380,1,0,1,208699046,0,0
4381,1,0,1,382388027,0,0
4382,0,0,1,951539089760714752,1,2
4383,0,0,1,952004224853970944,1,2
4384,0,1,1,2636351442,0,1
4385,0,0,1,805106409285320704,1,2
4386,0,0,4,4865887763,4,2
4387,0,1,5,949388149809139712,4,2
4388,1,0,1,369686073,0,0
4389,0,0,1,428548894,1,2
4390,0,0,1,2828606609,1,2
4391,1,0,1,4429953436,0,0
4392,0,0,1,953988951903260672,1,2
4393,0,0,1,875083264079183872,1,2
4394,0,0,1,454206357,1,2
4395,0,1,1,331237328,0,1
4396,0,0,1,802201874665508864,1,2
4397,0,0,1,1884901208,1,2
4398,3,0,5,1634513468,2,0
4399,1,0,1,949544394352361472,0,0
4400,0,0,1,1643664516,1,2
4401,0,0,1,2763496306,1,2
4402,0,0,1,462591285,1,2
4403,1,0,1,3680904135,0,0
4404,0,0,1,2793186563,1,2
4405,0,0,1,17060612,1,2
4406,1,0,1,933886139512979456,0,0
4407,0,0,2,814376396009021440,2,2
4408,1,0,1,750805414447423488,0,0
4409,0,0,1,962899243,1,2
4410,0,0,1,531778900,1,2
4411,0,0,1,1902396966,1,2
4412,0,0,1,57486844,1,2
4413,0,0,1,2175490358,1,2
4414,0,0,1,486272544,1,2
4415,1,0,1,141193180,0,0
4416,0,0,1,4760276114,1,2
4417,0,0,3,3404449504,3,2
4418,0,0,1,2802092278,1,2
4419,0,0,1,48565007,1,2
4420,0,0,1,761264579955482624,1,2
4421,0,0,1,905768374696677376,1,2
4422,0,0,1,4217724676,1,2
4423,0,0,1,19516142,1,2
4424,0,0,1,3357866289,1,2
4425,0,0,2,857815783564619776,2,2
4426,1,0,1,215834446,0,0
4427,0,0,1,957783443969986560,1,2
4428,0,0,1,462206459,1,2
4429,0,0,1,267570745,1,2
4430,0,1,1,830183318,0,1
4431,0,1,1,3776735785,0,1
4432,1,0,1,959523211745615872,0,0
4433,0,0,1,2954914988,1,2
4434,1,0,2,954152864112242688,1,0
4435,0,0,1,2255674806,1,2
4436,0,0,1,2496144983,1,2
4437,0,1,1,1976715914,0,1
4438,0,1,1,469610636,0,1
4439,0,1,1,1399879982,0,1
4440,0,0,1,334856737,1,2
4441,0,0,1,1336635692,1,2
4442,0,0,1,2507999756,1,2
4443,0,0,1,230684495,1,2
4444,0,0,2,4925061887,2,2
4445,0,1,1,85370840,0,1
4446,1,0,1,52141198,0,0
4447,1,0,1,177583181,0,0
4448,1,0,1,723353366,0,0
4449,0,1,1,123942633,0,1
4450,0,1,1,822641950759206912,0,1
4451,1,1,4,956874895778111488,2,2
4452,0,1,1,21026927,0,1
4453,0,0,1,1655634888,1,2
4454,1,0,1,1158869472,0,0
4455,0,0,1,858678552,1,2
4456,0,0,1,104563706,1,2
4457,1,0,1,2567101371,0,0
4458,1,0,1,2477091812,0,0
4459,0,0,1,2936485808,1,2
4460,0,0,1,2281477768,1,2
4461,0,0,1,2317067241,1,2
4462,0,0,1,433667916,1,2
4463,0,0,1,2561602974,1,2
4464,0,0,1,44772988,1,2
4465,0,0,1,611423329,1,2
4466,0,0,1,2219088320,1,2
4467,0,0,1,778873662,1,2
4468,0,0,1,495480191,1,2
4469,0,0,1,1616998512,1,2
4470,0,0,1,3402074416,1,2
4471,0,0,1,2326780792,1,2
4472,0,0,1,3360259611,1,2
4473,0,0,1,1277739337,1,2
4474,0,0,1,379529864,1,2
4475,0,0,1,717212161,1,2
4476,0,0,1,437908922,1,2
4477,0,0,1,620447946,1,2
4478,0,0,1,800111863371427840,1,2
4479,0,0,1,2298225488,1,2
4480,0,0,1,432977475,1,2
4481,0,0,1,62366678,1,2
4482,0,0,1,700563030061535232,1,2
4483,0,0,1,261690962,1,2
4484,0,0,1,991657814,1,2
4485,0,0,1,203738019,1,2
4486,0,0,1,2179574369,1,2
4487,0,0,1,803620220,1,2
4488,0,0,1,1091877799,1,2
4489,0,0,1,130684621,1,2
4490,0,0,1,581473792,1,2
4491,0,0,1,1351477867,1,2
4492,0,0,1,2224235960,1,2
4493,0,0,1,829794768,1,2
4494,0,0,1,865519806,1,2
4495,0,0,1,2620764974,1,2
4496,0,0,1,187595316,1,2
4497,0,0,1,476289405,1,2
4498,0,0,1,989426264,1,2
4499,0,0,1,478239362,1,2
4500,1,0,2,566002629,1,0
4501,0,0,1,343696282,1,2
4502,0,0,1,1247728399,1,2
4503,0,0,1,739489826,1,2
4504,0,0,1,1950470359,1,2
4505,0,0,1,2258465988,1,2
4506,0,0,1,575402013,1,2
4507,0,0,1,1046157768,1,2
4508,0,0,1,755263458,1,2
4509,0,0,1,255734957,1,2
4510,0,0,1,4739213960,1,2
4511,1,0,1,113511088,0,0
4512,1,0,1,2643725504,0,0
4513,0,0,1,2404927124,1,2
4514,0,0,1,466977077,1,2
4515,1,0,1,811738759205097472,0,0
4516,0,0,1,711674774,1,2
4517,0,0,1,2468827328,1,2
4518,0,0,1,957780957611905024,1,2
4519,0,0,1,243932403,1,2
4520,1,0,2,391153051,1,0
4521,0,0,2,2227120806,2,2
4522,0,0,1,1914150906,1,2
4523,0,0,1,418977103,1,2
4524,0,0,1,2689799067,1,2
4525,0,0,1,333239313,1,2
4526,0,0,1,1265747256,1,2
4527,0,0,1,723021272,1,2
4528,0,0,1,236532495,1,2
4529,0,0,1,756475974544482304,1,2
4530,0,0,1,817542869191901184,1,2
4531,0,0,1,3301209563,1,2
4532,0,0,1,1323592212,1,2
4533,0,0,1,704319624,1,2
4534,0,0,1,713522508402548736,1,2
4535,0,0,1,876983574,1,2
4536,0,0,1,614461321,1,2
4537,0,0,1,356929237,1,2
4538,0,0,1,308828065,1,2
4539,0,0,1,2242794633,1,2
4540,0,0,1,813894592621748224,1,2
4541,0,0,1,384043337,1,2
4542,0,0,1,2890265634,1,2
4543,0,0,1,1534146342,1,2
4544,0,0,1,2175243106,1,2
4545,0,0,1,95756407,1,2
4546,0,0,1,1651557956,1,2
4547,0,0,1,2442063276,1,2
4548,0,0,1,1309002224,1,2
4549,0,0,1,626220658,1,2
4550,0,2,2,455408458,0,1
4551,1,0,1,2215148418,0,0
4552,1,0,1,3051226977,0,0
4553,0,1,1,917834352,0,1
4554,0,0,1,333631450,1,2
4555,0,0,1,832138213,1,2
4556,0,0,1,436303652,1,2
4557,0,0,1,636604253,1,2
4558,0,0,1,1899338028,1,2
4559,0,0,1,2315917980,1,2
4560,0,0,1,2359382667,1,2
4561,0,0,1,1730152987,1,2
4562,0,0,1,2902900620,1,2
4563,0,0,1,1600601316,1,2
4564,0,0,1,748069687,1,2
4565,0,0,1,2887551092,1,2
4566,0,0,1,443978629,1,2
4567,0,0,1,2393683878,1,2
4568,1,0,1,1053403754,0,0
4569,0,0,1,912874472318873600,1,2
4570,0,1,1,335630159,0,1
4571,0,1,1,830195860071919616,0,1
4572,0,0,1,962216562680713216,1,2
4573,0,0,1,715899326862606336,1,2
4574,0,1,2,39870282,1,1
4575,0,1,1,597997840,0,1
4576,1,0,3,877290819232956416,2,2
4577,0,0,1,962613705702690816,1,2
4578,0,0,1,846179713789935616,1,2
4579,0,0,1,3952507401,1,2
4580,0,0,1,859840414274039808,1,2
4581,0,1,2,955980733180465152,1,1
4582,0,0,1,2729184045,1,2
4583,0,0,1,877593401507676160,1,2
4584,0,1,1,416409777,0,1
4585,0,0,1,2830061450,1,2
4586,1,0,1,615567515,0,0
4587,0,0,1,15512928,1,2
4588,0,0,1,380566208,1,2
4589,0,0,1,42706542,1,2
4590,0,0,2,30642860,2,2
4591,1,0,1,747218216821358592,0,0
4592,0,0,1,522492182,1,2
4593,0,0,1,4828504623,1,2
4594,0,2,3,42782011,1,1
4595,0,1,1,944122403294023680,0,1
4596,0,0,1,2847241690,1,2
4597,0,0,1,2384429485,1,2
4598,1,0,1,804367733026648064,0,0
4599,1,0,3,928105037515100160,2,2
4600,1,1,2,70675145,0,0
4601,0,0,2,711967601463844864,2,2
4602,1,0,1,596940928,0,0
4603,0,0,1,71915962,1,2
4604,0,0,1,961194270047784960,1,2
4605,0,1,1,872553537292558336,0,1
4606,0,0,1,937915188023627776,1,2
4607,0,0,1,871530233836576768,1,2
4608,0,0,1,536821242,1,2
4609,0,0,1,2666517002,1,2
4610,0,0,1,287755173,1,2
4611,0,0,1,559016656,1,2
4612,0,0,1,249844816,1,2
4613,0,0,2,813992488201580544,2,2
4614,0,0,1,1375893091,1,2
4615,1,0,1,1635016002,0,0
4616,0,1,1,906307241883582464,0,1
4617,0,0,1,2256560547,1,2
4618,0,0,1,703462694,1,2
4619,0,0,1,426231419,1,2
4620,0,0,1,4779305001,1,2
4621,0,0,1,297051721,1,2
4622,0,0,1,2292840761,1,2
4623,0,0,1,28861271,1,2
4624,0,0,1,1392654829,1,2
4625,0,0,1,1114412124,1,2
4626,0,0,1,66008845,1,2
4627,0,0,2,86118304,2,2
4628,0,0,1,59695274,1,2
4629,0,0,1,86155041,1,2
4630,0,0,1,400465712,1,2
4631,0,0,1,85559502,1,2
4632,1,0,1,1855984458,0,0
4633,0,0,1,2734844027,1,2
4634,0,0,1,2402984945,1,2
4635,0,0,1,1471313852,1,2
4636,0,0,1,2554430559,1,2
4637,0,0,1,3380900781,1,2
4638,0,0,1,1320927068,1,2
4639,0,2,3,722452130477580288,1,1
4640,1,0,1,330470649,0,0
4641,0,0,1,3227771797,1,2
4642,1,0,2,1129871107,1,0
4643,0,0,1,80409930,1,2
4644,0,0,1,2816151932,1,2
4645,0,0,1,1308643704,1,2
4646,0,0,1,263809009,1,2
4647,0,0,1,892987383976800256,1,2
4648,0,0,1,1964582755,1,2
4649,0,2,13,3316229571,11,2
4650,1,0,2,898439466200608768,1,0
4651,0,0,1,4351240835,1,2
4652,0,0,1,735776821,1,2
4653,0,0,1,709478176418881536,1,2
4654,1,0,1,1114258202,0,0
4655,0,0,1,3086350844,1,2
4656,0,0,1,305965243,1,2
4657,0,0,1,3091956091,1,2
4658,0,0,1,3091852531,1,2
4659,0,0,1,3093719738,1,2
4660,0,0,1,3093337253,1,2
4661,0,0,5,869653103930429440,5,2
4662,0,0,1,942499249,1,2
4663,0,0,1,2377877379,1,2
4664,0,0,1,902009725038022656,1,2
4665,0,1,1,2214867693,0,1
4666,0,0,1,1529474544,1,2
4667,0,0,1,3126547479,1,2
4668,0,0,1,2436301207,1,2
4669,0,0,1,2818636699,1,2
4670,0,0,1,340606531,1,2
4671,0,0,1,2291726711,1,2
4672,1,0,1,74202978,0,0
4673,0,0,1,310016426,1,2
4674,0,0,1,2211670632,1,2
4675,0,1,1,2179260812,0,1
4676,0,0,1,900396327338737664,1,2
4677,1,0,1,3245119504,0,0
4678,0,0,1,3146368545,1,2
4679,0,0,1,2225797760,1,2
4680,0,1,1,459761566,0,1
4681,1,0,3,271551073,2,2
4682,0,0,1,245466892,1,2
4683,0,0,1,885550321,1,2
4684,0,0,1,4150845433,1,2
4685,0,0,1,2740993658,1,2
4686,0,0,1,393074600,1,2
4687,0,0,2,2730413901,2,2
4688,1,0,1,4272532633,0,0
4689,0,0,1,2822889039,1,2
4690,0,0,1,853520737386336256,1,2
4691,1,0,1,440456745,0,0
4692,0,0,1,838879418592313344,1,2
4693,0,0,1,202215735,1,2
4694,0,0,1,2421229296,1,2
4695,0,0,1,555997392,1,2
4696,0,0,1,2509115231,1,2
4697,0,0,1,161582351,1,2
4698,0,0,1,3220662204,1,2
4699,0,1,1,917530392550432768,0,1
4700,0,0,1,34675228,1,2
4701,0,0,1,4406566295,1,2
4702,1,0,2,916938027427139584,1,0
4703,0,0,1,264930579,1,2
4704,0,0,2,2266199337,2,2
4705,0,0,1,917851160966565888,1,2
4706,0,0,1,2608738038,1,2
4707,0,0,1,2992986639,1,2
4708,0,0,1,2937634985,1,2
4709,0,0,1,3060708269,1,2
4710,0,0,1,902432208979456000,1,2
4711,1,0,1,4809929010,0,0
4712,0,0,1,2355851853,1,2
4713,0,1,1,4910648087,0,1
4714,0,0,1,711602571,1,2
4715,0,0,1,1340843616,1,2
4716,0,0,1,221365456,1,2
4717,0,0,1,854856535482216448,1,2
4718,0,0,1,4846498651,1,2
4719,0,0,1,2417595128,1,2
4720,0,0,1,876572660167307264,1,2
4721,0,0,1,729811386218373120,1,2
4722,0,0,1,890095468801388544,1,2
4723,0,0,1,1087237814,1,2
4724,0,0,1,1297325720,1,2
4725,0,0,1,790288964871720960,1,2
4726,0,0,1,2273612894,1,2
4727,0,0,1,2560967319,1,2
4728,1,0,2,796617343094976512,1,0
4729,0,0,1,920583364695932928,1,2
4730,1,0,2,803501387585720320,1,0
4731,0,0,1,2262997261,1,2
4732,0,1,1,3060578163,0,1
4733,0,1,1,1514416958,0,1
4734,0,0,1,173164883,1,2
4735,0,0,1,629998518,1,2
4736,1,0,1,2816395237,0,0
4737,1,0,1,1959923870,0,0
4738,0,1,1,2189923521,0,1
4739,0,0,1,711029203,1,2
4740,0,0,1,761399919965896704,1,2
